time_sec	flow
74.189	-0.056349378
74.193	-0.068701535
74.197	-0.059525646
74.201	-0.060584404
74.205	-0.061290242
74.209	-0.0629372
74.213	-0.061878439
74.217	-0.060584404
74.221	-0.056937575
74.225	-0.048702803
74.229	-0.040115111
74.233	-0.044467777
74.237	-0.038468156
74.241	-0.035762444
74.245	-0.03364493
74.249	-0.028468788
74.253	-0.024351401
74.257	-0.020586934
74.261	-0.019410538
74.265	-0.002470432
74.269	0.010234646
74.273	0.013293277
74.277	0.032115616
74.281	0.035762444
74.285	0.03411549
74.289	0.048467524
74.293	0.051173236
74.297	0.04387958
74.301	0.060466766
74.305	0.063054837
74.309	0.056702297
74.313	0.071054332
74.317	0.068936817
74.321	0.070230857
74.325	0.075289354
74.329	0.074583516
74.333	0.075642273
74.337	0.071054332
74.341	0.072466008
74.345	0.070936687
74.349	0.065054707
74.353	0.071407251
74.357	0.067289859
74.361	0.069760293
74.365	0.074936435
74.369	0.07964202
74.373	0.07670103
74.377	0.07470116
74.381	0.082347736
74.385	0.07176017
74.389	0.076112837
74.393	0.082700655
74.397	0.08446525
74.401	0.083406493
74.405	0.095993929
74.409	0.097170323
74.413	0.100464232
74.417	0.105875656
74.421	0.108463727
74.425	0.106228575
74.429	0.107640252
74.433	0.110581242
74.437	0.106816776
74.441	0.104816899
74.445	0.108581372
74.449	0.100464232
74.453	0.104228705
74.457	0.106110938
74.461	0.104699261
74.465	0.10152299
74.469	0.10634622
74.473	0.105522737
74.477	0.100111313
74.481	0.101758271
74.485	0.104346342
74.489	0.098464362
74.493	0.100817151
74.497	0.104228705
74.501	0.097758524
74.505	0.09822908
74.509	0.102934666
74.513	0.094111696
74.517	0.09564101
74.521	0.100111313
74.525	0.098699644
74.529	0.096699767
74.533	0.102346472
74.537	0.10446398
74.541	0.097405605
74.545	0.100581877
74.549	0.107052051
74.553	0.103758141
74.557	0.109757766
74.561	0.102699392
74.565	0.096111566
74.569	0.107522614
74.573	0.106934413
74.577	0.104581624
74.581	0.094111696
74.585	0.103287585
74.589	0.097405605
74.593	0.096817404
74.597	0.097876161
74.601	0.091994181
74.605	0.083288848
74.609	0.086347483
74.613	0.097523242
74.617	0.095758654
74.621	0.100346595
74.625	0.109993048
74.629	0.093876414
74.633	0.099287838
74.637	0.102934666
74.641	0.097523242
74.645	0.094464615
74.649	0.088935554
74.653	0.091170706
74.657	0.073877685
74.661	0.091994181
74.665	0.093523495
74.669	0.088112079
74.673	0.103522867
74.677	0.098464362
74.681	0.091523625
74.685	0.098582
74.689	0.102699392
74.693	0.095876291
74.697	0.097876161
74.701	0.092935301
74.705	0.094582252
74.709	0.088112079
74.713	0.100581877
74.717	0.093523495
74.721	0.089759029
74.725	0.099876039
74.729	0.092111826
74.733	0.099405482
74.737	0.098346725
74.741	0.100464232
74.745	0.086582758
74.749	0.089053191
74.753	0.088464998
74.757	0.089994311
74.761	0.081994817
74.765	0.090935424
74.769	0.089288473
74.773	0.093170576
74.777	0.101052433
74.781	0.0923471
74.785	0.09070015
74.789	0.09622921
74.793	0.099876039
74.797	0.095405735
74.801	0.098699644
74.805	0.101405352
74.809	0.091170706
74.813	0.097287968
74.817	0.097052686
74.821	0.088112079
74.825	0.088112079
74.829	0.092464738
74.833	0.085641645
74.837	0.099287838
74.841	0.097170323
74.845	0.103287585
74.849	0.094582252
74.853	0.100934796
74.857	0.101052433
74.861	0.09328822
74.865	0.097405605
74.869	0.095405735
74.873	0.087170959
74.877	0.098111443
74.881	0.097640887
74.885	0.094229333
74.889	0.096817404
74.893	0.094699897
74.897	0.09328822
74.901	0.094229333
74.905	0.097876161
74.909	0.098582
74.913	0.091641262
74.917	0.101993553
74.921	0.096464485
74.925	0.090582505
74.929	0.09564101
74.933	0.089759029
74.937	0.09034723
74.941	0.091053069
74.945	0.091405988
74.949	0.090582505
74.953	0.088582635
74.957	0.100228958
74.961	0.097170323
74.965	0.092935301
74.969	0.10740497
74.973	0.095993929
74.977	0.095758654
74.981	0.101640634
74.985	0.098111443
74.989	0.091405988
74.993	0.100111313
74.997	0.100581877
75.001	0.093052939
75.005	0.098934919
75.009	0.099993676
75.013	0.0923471
75.017	0.089523748
75.021	0.097170323
75.025	0.087641515
75.029	0.092935301
75.033	0.100934796
75.037	0.100228958
75.041	0.100934796
75.045	0.107757889
75.049	0.10446398
75.053	0.096935049
75.057	0.098817281
75.061	0.090229586
75.065	0.085406363
75.069	0.085876919
75.073	0.088582635
75.077	0.085406363
75.081	0.084582888
75.085	0.09658213
75.089	0.085406363
75.093	0.089053191
75.097	0.091288343
75.101	0.088229716
75.105	0.085994564
75.109	0.09034723
75.113	0.086229838
75.117	0.084700525
75.121	0.08775916
75.125	0.084700525
75.129	0.080112584
75.133	0.081053697
75.137	0.080818422
75.141	0.077995069
75.145	0.082465373
75.149	0.086347483
75.153	0.085406363
75.157	0.087994434
75.161	0.088464998
75.165	0.085641645
75.169	0.083288848
75.173	0.07964202
75.177	0.080347858
75.181	0.071407251
75.185	0.073407121
75.189	0.077524513
75.193	0.069995575
75.197	0.072113089
75.201	0.072701283
75.205	0.06787806
75.209	0.068936817
75.213	0.076936312
75.217	0.073524766
75.221	0.078465626
75.225	0.082230091
75.229	0.079406746
75.233	0.07670103
75.237	0.079759665
75.241	0.080700777
75.245	0.069407374
75.249	0.075995192
75.253	0.077171594
75.257	0.066231109
75.261	0.076936312
75.265	0.08058314
75.269	0.076348111
75.273	0.081053697
75.277	0.085641645
75.281	0.07964202
75.285	0.071877807
75.289	0.07764215
75.293	0.06881918
75.297	0.065995827
75.301	0.069995575
75.305	0.071407251
75.309	0.066701666
75.313	0.069054455
75.317	0.075289354
75.321	0.065407626
75.325	0.072113089
75.329	0.07376004
75.333	0.070230857
75.337	0.071877807
75.341	0.083759412
75.345	0.08058314
75.349	0.081994817
75.353	0.090229586
75.357	0.085641645
75.361	0.074348241
75.365	0.081288978
75.369	0.073995322
75.373	0.069172099
75.377	0.079877302
75.381	0.074230604
75.385	0.071171969
75.389	0.076348111
75.393	0.080936059
75.397	0.078230344
75.401	0.080936059
75.405	0.085641645
75.409	0.077171594
75.413	0.082112454
75.417	0.078465626
75.421	0.076465756
75.425	0.066936947
75.429	0.073407121
75.433	0.071289606
75.437	0.07081905
75.441	0.074112959
75.445	0.075289354
75.449	0.07081905
75.453	0.073289484
75.457	0.077053949
75.461	0.067172222
75.465	0.06881918
75.469	0.073289484
75.473	0.059290368
75.477	0.061878439
75.481	0.059172727
75.485	0.052114353
75.489	0.049643919
75.493	0.053408388
75.497	0.056349378
75.501	0.052584909
75.505	0.061290242
75.509	0.065995827
75.513	0.055761181
75.517	0.06152552
75.521	0.056937575
75.525	0.049173363
75.529	0.04293846
75.533	0.047408767
75.537	0.040115111
75.541	0.031997975
75.545	0.048232242
75.549	0.03999747
75.553	0.041291505
75.557	0.04976156
75.561	0.04293846
75.565	0.045291252
75.569	0.041762065
75.573	0.047408767
75.577	0.039409272
75.581	0.041879706
75.585	0.047055848
75.589	0.041173868
75.593	0.039526913
75.597	0.051290873
75.601	0.038350515
75.605	0.045173615
75.609	0.047408767
75.613	0.042114984
75.617	0.040938586
75.621	0.044820696
75.625	0.047526408
75.629	0.041526787
75.633	0.048702803
75.637	0.047526408
75.641	0.047173489
75.645	0.044703055
75.649	0.052584909
75.653	0.048467524
75.657	0.040703308
75.661	0.052820191
75.665	0.035527166
75.669	0.038585797
75.673	0.038115237
75.677	0.036350641
75.681	0.035174247
75.685	0.038232878
75.689	0.045997091
75.693	0.037879959
75.697	0.049996838
75.701	0.045644172
75.705	0.047644045
75.709	0.046114732
75.713	0.052467272
75.717	0.046938207
75.721	0.040232752
75.725	0.051761433
75.729	0.042585541
75.733	0.043997217
75.737	0.050467398
75.741	0.045997091
75.745	0.04635001
75.749	0.047291126
75.753	0.046938207
75.757	0.042467903
75.761	0.049055722
75.765	0.048820443
75.769	0.04635001
75.773	0.051290873
75.777	0.053526025
75.781	0.045997091
75.785	0.052467272
75.789	0.052937828
75.793	0.050114479
75.797	0.049879197
75.801	0.052114353
75.805	0.055290621
75.809	0.051290873
75.813	0.053055469
75.817	0.05270255
75.821	0.045644172
75.825	0.045173615
75.829	0.048938081
75.833	0.035174247
75.837	0.043173742
75.841	0.044114858
75.845	0.03999747
75.849	0.046702929
75.853	0.043997217
75.857	0.047879327
75.861	0.040820949
75.865	0.052114353
75.869	0.04682057
75.873	0.040938586
75.877	0.053761307
75.881	0.046585288
75.885	0.044232499
75.889	0.047291126
75.893	0.051055595
75.897	0.044703055
75.901	0.049643919
75.905	0.052349631
75.909	0.049291
75.913	0.050585035
75.917	0.057172853
75.921	0.054584783
75.925	0.052349631
75.929	0.0561141
75.933	0.049408641
75.937	0.050232116
75.941	0.04635001
75.945	0.05317311
75.949	0.04340902
